,userId,reviewId
13431,4,1578
13432,2,1295
13433,14,1668
13434,7,2217
13435,28,482
13436,31,165
13437,8,712
13438,12,1747
13439,34,712
13440,44,1335
13441,18,199
13442,22,1266
13443,13,238
13444,3,233
13445,48,1725
13446,34,684
13447,22,372
13448,10,527
13449,15,838
13450,41,1298
13451,13,44
13452,32,677
13453,16,439
13454,44,1430
13455,24,2046
13456,6,1324
13457,47,222
13458,41,107
13459,17,853
13460,24,802
13461,43,752
13462,15,768
13463,13,609
13464,31,1059
13465,41,627
13466,16,46
13467,23,65
13468,32,405
13469,26,909
13470,34,421
13471,29,449
13472,1,1276
13473,17,1627
13474,3,2209
13475,20,2187
13476,24,1811
13477,12,1475
13478,24,1799
13479,42,1915
13480,37,483
13481,36,721
13482,23,1958
13483,13,397
13484,36,1643
13485,11,1615
13486,29,2010
13487,47,665
13488,14,993
13489,38,598
13490,18,1580
13491,41,1630
13492,46,951
13493,22,1514
13494,0,716
13495,44,1494
13496,19,69
13497,10,1016
13498,23,541
13499,43,146
13500,7,475
13501,45,1056
13502,16,849
13503,0,583
13504,0,2219
13505,0,454
13506,18,357
13507,31,1001
13508,38,981
13509,33,615
13510,3,1888
13511,9,242
13512,3,2181
13513,0,2143
13514,49,1450
13515,20,1535
13516,16,1332
13517,38,1300
13518,21,1819
13519,33,1378
13520,13,974
13521,28,99
13522,44,2092
13523,45,1661
13524,17,181
13525,19,1111
13526,23,2157
13527,32,856
13528,0,150
13529,33,1917
13530,46,728
13531,32,1549
13532,18,291
13533,10,1814
13534,21,196
13535,3,1583
13536,3,708
13537,38,170
13538,2,141
13539,15,1945
13540,43,1022
13541,25,134
13542,10,2193
13543,6,1881
13544,20,1309
13545,20,1324
13546,29,1925
13547,36,724
13548,7,597
13549,6,262
13550,33,1634
13551,34,391
13552,48,563
13553,25,515
13554,15,2123
13555,36,1967
13556,20,1649
13557,48,1728
13558,16,1874
13559,23,347
13560,12,2082
13561,7,971
13562,11,839
13563,6,1673
13564,9,84
13565,47,1032
13566,15,1510
13567,2,809
13568,2,1780
13569,39,634
13570,28,2206
13571,33,941
13572,39,1181
13573,30,1328
13574,33,1552
13575,30,1671
13576,16,1820
13577,15,2204
13578,46,1407
13579,36,1063
13580,23,1530
13581,21,1275
13582,30,923
13583,6,379
13584,7,949
13585,14,519
13586,34,1978
13587,2,443
13588,28,968
13589,22,440
13590,38,1413
13591,12,1526
13592,32,167
13593,9,182
13594,38,2048
13595,46,1565
13596,37,264
13597,2,1138
13598,46,749
13599,48,1690
13600,41,859
13601,45,1790
13602,15,588
13603,25,1071
13604,11,756
13605,12,296
13606,14,1222
13607,30,1705
13608,8,1396
13609,3,1942
13610,23,572
13611,1,535
13612,41,449
13613,31,1007
13614,15,937
13615,17,74
13616,12,290
13617,22,93
13618,24,1097
13619,37,366
13620,21,1802
13621,39,391
13622,40,838
13623,23,1436
13624,22,2040
13625,8,638
13626,20,1325
13627,11,1229
13628,18,2157
13629,32,495
13630,46,398
13631,14,2103
13632,10,1761
13633,46,1020
13634,41,989
13635,1,2168
13636,15,547
13637,43,1747
13638,33,1596
13639,5,1112
13640,17,294
13641,27,1435
13642,27,661
13643,9,2220
13644,33,1714
13645,26,472
13646,4,746
13647,7,2172
13648,22,2072
13649,10,711
13650,25,1583
13651,32,1263
13652,18,846
13653,43,2113
13654,13,294
13655,8,482
13656,20,2113
13657,26,658
13658,49,1121
13659,25,751
13660,5,999
13661,14,1865
13662,49,367
13663,33,2181
13664,24,1195
13665,3,608
13666,29,1085
13667,4,290
13668,23,893
13669,3,230
13670,46,320
13671,27,505
13672,21,15
13673,27,0
13674,17,902
13675,2,2049
13676,7,2061
13677,40,819
13678,24,1129
13679,1,364
13680,11,1369
13681,39,214
13682,31,1847
13683,37,389
13684,8,2071
13685,2,675
13686,18,46
13687,4,151
13688,32,1955
13689,9,1345
13690,28,1633
13691,22,724
13692,48,1731
13693,27,103
13694,21,242
13695,29,2140
13696,28,810
13697,43,786
13698,26,763
13699,24,2205
13700,23,1649
13701,31,411
13702,41,1399
13703,37,821
13704,30,878
13705,5,522
13706,12,310
13707,0,1775
13708,47,1305
13709,34,1966
13710,23,428
13711,21,1696
13712,49,2030
13713,21,47
13714,15,1674
13715,12,1594
13716,4,202
13717,0,313
13718,20,2
13719,22,19
13720,42,1764
13721,25,1553
13722,19,517
13723,18,181
13724,24,1208
13725,44,651
13726,40,422
13727,45,549
13728,49,1452
13729,24,1625
13730,23,1973
13731,10,1779
13732,48,1789
13733,41,2145
13734,10,1102
13735,16,1026
13736,31,2036
13737,33,1958
13738,1,1427
13739,31,2101
13740,6,1186
13741,25,896
13742,17,1079
13743,38,1732
13744,8,126
13745,2,1322
13746,16,362
13747,37,1124
13748,42,2002
13749,9,295
13750,19,842
13751,5,1816
13752,48,545
13753,18,1950
13754,13,1059
13755,25,946
13756,7,1187
13757,25,471
13758,8,316
13759,5,1044
13760,8,1505
13761,18,175
13762,23,740
13763,42,2022
13764,29,618
13765,38,694
13766,40,661
13767,31,1679
13768,17,1415
13769,42,584
13770,31,1284
13771,37,1023
13772,13,919
13773,29,1466
13774,40,962
13775,34,1756
13776,5,1556
13777,13,1620
13778,28,414
13779,19,994
13780,45,1509
13781,37,2148
13782,44,139
13783,21,112
13784,0,457
13785,7,1292
13786,38,1666
13787,18,1461
13788,31,1132
13789,28,2181
13790,17,849
13791,40,1561
13792,22,1292
13793,24,1394
13794,32,0
13795,1,229
13796,37,1607
13797,27,1854
13798,31,651
13799,47,422
13800,18,967
13801,48,0
13802,0,2113
13803,48,893
13804,43,887
13805,21,1123
13806,22,758
13807,14,1518
13808,11,1603
13809,47,384
13810,16,186
13811,13,2147
13812,18,177
13813,26,279
13814,29,1548
13815,4,1204
13816,17,459
13817,24,639
13818,7,463
13819,4,1889
13820,12,1062
13821,34,243
13822,38,1635
13823,5,1791
13824,1,2058
13825,14,933
13826,23,617
13827,45,1998
13828,48,331
13829,6,126
13830,29,1799
13831,48,404
13832,21,52
13833,21,2217
13834,13,1764
13835,11,979
13836,31,863
13837,4,1949
13838,28,423
13839,46,1009
13840,33,659
13841,4,937
13842,14,1807
13843,36,1335
13844,38,2188
13845,11,952
13846,7,1135
13847,22,1263
13848,25,864
13849,8,1184
13850,4,143
13851,15,1821
13852,27,1410
13853,38,359
13854,47,1287
13855,28,1399
13856,47,340
13857,45,1093
13858,25,733
13859,0,1845
13860,15,815
13861,12,1121
13862,47,1220
13863,27,1355
13864,19,2103
13865,20,732
13866,13,601
13867,30,1122
13868,0,1706
13869,13,2062
13870,31,1831
13871,38,127
13872,28,318
13873,16,1692
13874,47,1976
13875,41,293
13876,0,941
13877,16,526
13878,27,909
13879,12,1479
13880,23,963
13881,9,1103
13882,5,1227
13883,38,1608
13884,38,991
13885,47,695
13886,32,1442
13887,5,1453
13888,20,824
13889,47,815
13890,49,811
13891,38,488
13892,24,1491
13893,8,1615
13894,9,2034
13895,43,1944
13896,47,1893
13897,31,2
13898,21,1730
13899,26,121
13900,8,620
13901,33,153
13902,1,325
13903,29,2006
13904,27,1044
13905,47,1282
13906,38,1170
13907,34,1411
13908,8,1825
13909,45,1535
13910,39,1571
13911,32,987
13912,9,384
13913,34,973
13914,6,1177
13915,26,315
13916,25,322
13917,15,1234
13918,5,1079
13919,19,1827
13920,8,445
13921,48,1841
13922,37,96
13923,46,496
13924,28,777
13925,6,1346
13926,32,371
13927,39,1642
13928,39,1355
13929,15,912
13930,1,2111
13931,8,1120
13932,31,1517
13933,46,1401
13934,2,1423
13935,8,1637
13936,19,141
13937,36,75
13938,38,1663
13939,27,724
13940,19,891
13941,42,2204
13942,49,1663
13943,10,1089
13944,31,814
13945,20,332
13946,21,839
13947,19,2018
13948,44,382
13949,43,702
13950,9,1998
13951,45,1217
13952,1,779
13953,41,1296
13954,25,91
13955,24,909
13956,3,25
13957,34,388
13958,22,859
13959,45,1693
13960,40,237
13961,43,1869
13962,10,1403
13963,16,316
13964,45,892
13965,48,147
13966,29,1914
13967,36,2122
13968,49,1752
13969,23,1470
13970,39,1374
13971,39,1167
13972,0,450
13973,45,705
13974,9,1071
13975,21,1471
13976,48,1937
13977,2,330
13978,17,430
13979,0,1831
13980,36,726
13981,17,142
13982,44,1814
13983,10,1684
13984,4,67
13985,4,441
13986,22,769
13987,49,999
13988,45,319
13989,36,330
13990,24,1857
13991,14,1280
13992,47,1082
13993,10,1911
13994,30,548
13995,35,1695
13996,4,1193
13997,3,2165
13998,36,153
13999,40,1735
14000,49,965
14001,6,1175
14002,12,1959
14003,28,13
14004,8,425
14005,16,483
14006,37,866
14007,36,473
14008,25,1629
14009,35,592
14010,39,902
14011,7,396
14012,14,1643
14013,48,921
14014,39,804
14015,46,175
14016,20,1265
14017,2,706
14018,13,1395
14019,24,1117
14020,18,566
14021,9,1561
14022,20,1430
14023,23,961
14024,35,1842
14025,48,1763
14026,44,547
14027,1,2212
14028,45,2172
14029,27,1885
14030,36,2190
14031,26,1256
14032,43,597
14033,42,439
14034,17,76
14035,15,822
14036,48,1228
14037,18,932
14038,15,1386
14039,30,698
14040,22,1509
14041,49,228
14042,43,1143
14043,38,1443
14044,27,1454
14045,9,1631
14046,32,552
14047,24,570
14048,41,882
14049,0,156
14050,46,1946
14051,18,911
14052,5,477
14053,3,638
14054,9,479
14055,45,1704
14056,24,2064
14057,14,2192
14058,15,1564
14059,35,845
14060,23,947
14061,49,922
14062,15,629
14063,40,1460
14064,3,1209
14065,19,929
14066,44,1026
14067,31,265
14068,24,1412
14069,40,2212
14070,22,2184
14071,2,2217
14072,13,1201
14073,40,2103
14074,1,2124
14075,10,358
14076,16,370
14077,16,1423
14078,4,371
14079,39,1430
14080,32,52
14081,32,1943
14082,32,1448
14083,40,641
14084,1,800
14085,48,1370
14086,38,2046
14087,44,1497
14088,25,562
14089,41,950
14090,14,858
14091,21,1272
14092,30,840
14093,48,1873
14094,45,893
14095,46,1560
14096,36,2165
14097,14,1035
14098,21,542
14099,14,1559
14100,13,1540
14101,32,1781
14102,19,1884
14103,21,166
14104,49,2207
14105,9,970
14106,44,164
14107,22,329
14108,27,1294
14109,39,1056
14110,32,1634
14111,21,778
14112,7,1556
14113,13,46
14114,32,710
14115,28,1395
14116,42,2192
14117,46,103
14118,19,846
14119,45,1038
14120,3,428
14121,6,1977
14122,27,1634
14123,39,1501
14124,0,1181
14125,19,220
14126,12,1899
14127,45,1291
14128,48,1971
14129,43,727
14130,41,47
14131,36,7
14132,13,2176
14133,38,196
14134,32,54
14135,45,1625
14136,10,1384
14137,25,1492
14138,17,328
14139,11,1097
14140,15,1807
14141,40,120
14142,14,310
14143,47,2073
14144,46,1889
14145,3,81
14146,6,145
14147,9,1582
14148,15,795
14149,48,1244
14150,28,553
14151,36,1755
14152,20,3
14153,36,1454
14154,35,1930
14155,21,589
14156,31,287
14157,15,949
14158,31,931
14159,13,372
14160,36,288
14161,34,893
14162,48,1133
14163,22,1446
14164,46,1914
14165,28,1565
14166,0,604
14167,10,974
14168,26,1492
14169,43,1072
14170,44,1725
14171,48,1212
14172,8,1868
14173,21,6
14174,28,1808
14175,35,65
14176,15,1777
14177,18,880
14178,23,1157
14179,10,2060
14180,20,885
14181,24,1715
14182,30,1594
14183,44,1663
14184,33,1227
14185,11,1705
14186,29,1481
14187,39,82
14188,32,118
14189,4,516
14190,8,1276
14191,22,448
14192,41,978
14193,9,1394
14194,5,1122
14195,32,1785
14196,11,904
14197,32,854
14198,8,216
14199,46,1655
14200,48,198
14201,23,1341
14202,41,1563
14203,49,330
14204,8,743
14205,16,2108
14206,32,569
14207,7,1166
14208,36,706
14209,13,476
14210,45,841
14211,39,2108
14212,36,823
14213,18,1085
14214,12,1287
14215,0,1615
14216,16,1891
14217,10,912
14218,6,1470
14219,9,298
14220,48,501
14221,33,1060
14222,20,38
14223,32,1118
14224,43,452
14225,20,1422
14226,18,995
14227,23,1800
14228,1,1035
14229,47,1587
14230,15,874
14231,34,399
14232,4,2206
14233,24,2112
14234,37,1454
14235,31,919
14236,49,2015
14237,26,52
14238,7,623
14239,27,1685
14240,42,737
14241,11,1261
14242,21,1597
14243,45,1465
14244,31,2209
14245,39,1849
14246,32,1675
14247,18,103
14248,9,1146
14249,15,1144
14250,9,195
14251,21,1631
14252,29,1751
14253,15,789
14254,29,297
14255,24,908
14256,34,1229
14257,33,1386
14258,17,405
14259,18,943
14260,21,268
14261,45,1645
14262,32,2031
14263,18,551
14264,2,1922
14265,34,1666
14266,47,1828
14267,28,2190
14268,27,152
14269,26,612
14270,27,202
14271,3,527
14272,32,1888
14273,5,1815
14274,24,673
14275,4,1064
14276,5,286
14277,22,1114
14278,2,1893
14279,37,26
14280,17,394
14281,14,1693
14282,0,935
14283,26,1803
14284,18,2118
14285,23,624
14286,14,2076
14287,28,2114
14288,27,593
14289,26,518
14290,25,1952
14291,45,1570
14292,15,989
14293,38,1737
14294,38,1932
14295,28,1892
14296,15,339
14297,8,7
14298,43,898
14299,25,155
14300,16,1115
14301,47,228
14302,3,1234
14303,0,321
14304,40,185
14305,38,148
14306,38,703
14307,10,1559
14308,15,1898
14309,29,1403
14310,2,1750
14311,2,883
14312,36,1855
14313,26,834
14314,11,867
14315,29,1714
14316,47,754
14317,28,586
14318,33,1284
14319,7,867
14320,10,1895
14321,46,1194
14322,22,1522
14323,39,1620
14324,26,1179
14325,3,1640
14326,38,1710
14327,22,937
14328,11,965
14329,1,2077
14330,30,753
14331,49,2055
14332,36,754
14333,38,1111
14334,20,386
14335,27,440
14336,4,1517
14337,48,1590
14338,13,1923
14339,27,1758
14340,37,1956
14341,8,2186
14342,29,2009
14343,27,2078
14344,12,1513
14345,12,2091
14346,13,962
14347,7,1088
14348,38,1851
14349,14,2042
14350,25,161
14351,37,1495
14352,18,953
14353,19,1500
14354,15,302
14355,31,1285
14356,1,363
14357,29,1880
14358,3,1914
14359,15,696
14360,4,1292
14361,27,690
14362,5,257
14363,23,458
14364,5,1031
14365,45,214
14366,6,1183
14367,9,1374
14368,42,761
14369,44,1366
14370,17,302
14371,2,548
14372,33,1423
14373,16,154
14374,31,248
14375,7,1731
14376,9,806
14377,49,846
14378,3,1380
14379,7,868
14380,38,997
14381,3,815
14382,13,926
14383,41,1532
14384,12,1870
14385,39,703
14386,49,1792
14387,34,186
14388,39,2078
14389,26,1281
14390,25,740
14391,41,734
14392,23,326
14393,7,909
14394,16,2154
14395,22,1455
14396,18,1389
14397,18,1273
14398,21,527
14399,6,301
14400,5,1617
14401,14,203
14402,16,1377
14403,13,1080
14404,42,1871
14405,18,533
14406,13,1888
14407,33,206
14408,36,1652
14409,21,1023
14410,30,1737
14411,45,2077
14412,9,1688
14413,40,345
14414,2,1927
14415,13,1542
14416,22,188
14417,40,1574
14418,38,1761
14419,38,1700
14420,25,148
14421,14,1902
14422,42,430
14423,43,1427
14424,42,155
14425,17,553
14426,45,626
14427,3,1155
14428,25,1585
14429,3,251
14430,3,1982
14431,11,785
14432,38,660
14433,7,1723
14434,22,1452
14435,24,598
14436,11,1496
14437,32,822
14438,25,682
14439,23,996
14440,32,2216
14441,19,1611
14442,27,159
14443,49,814
14444,9,901
14445,14,1632
14446,32,1533
14447,41,239
14448,42,1126
14449,14,1908
14450,11,1320
14451,14,1070
14452,26,108
14453,49,153
14454,29,1243
14455,39,2068
14456,46,403
14457,31,192
14458,15,293
14459,19,264
14460,27,808
14461,34,746
14462,23,150
14463,27,1434
14464,45,2211
14465,12,421
14466,1,1518
14467,7,2023
14468,39,1317
14469,39,1779
14470,45,1422
14471,36,2163
14472,19,1389
14473,16,2099
14474,35,1189
14475,49,956
14476,21,209
14477,36,12
14478,16,162
14479,25,2133
14480,29,115
14481,7,1703
14482,0,1638
14483,34,1599
14484,10,2052
14485,0,1129
14486,29,319
14487,9,1951
14488,6,575
14489,3,698
14490,7,338
14491,17,871
14492,5,401
14493,19,389
14494,49,233
14495,1,1377
14496,21,2136
14497,18,392
14498,46,1581
14499,33,1029
14500,11,998
14501,4,91
14502,14,835
14503,22,580
14504,41,614
14505,13,1552
14506,8,591
14507,30,1504
14508,2,2172
14509,21,141
14510,48,2018
14511,44,1508
14512,47,967
14513,21,2192
14514,1,1951
14515,28,894
14516,14,2005
14517,30,1914
14518,2,788
14519,45,1234
14520,40,732
14521,14,1862
14522,9,1184
14523,42,1332
14524,5,1632
14525,11,1284
14526,46,1482
14527,31,828
14528,40,1992
14529,44,1553
14530,27,1759
14531,29,1452
14532,49,745
14533,48,994
14534,29,1358
14535,26,446
14536,21,746
14537,19,57
14538,18,1810
14539,5,583
14540,11,1172
14541,39,1684
14542,27,488
14543,21,825
14544,4,1504
14545,28,1028
14546,47,643
14547,24,10
14548,14,119
14549,13,1455
14550,38,1417
14551,4,1082
14552,7,2081
14553,45,275
14554,14,2067
14555,43,2015
14556,44,1804
14557,17,1789
14558,47,2087
14559,14,247
14560,32,326
14561,45,618
14562,10,137
14563,16,1726
14564,5,914
14565,33,474
14566,26,1736
14567,41,1104
14568,36,9
14569,43,2034
14570,21,1874
14571,27,1387
14572,31,1431
14573,14,474
14574,25,1026
14575,31,1496
14576,49,719
14577,35,1894
14578,39,70
14579,29,35
14580,10,495
14581,10,1902
14582,36,1990
14583,36,1283
14584,28,1855
14585,23,2163
14586,30,1522
14587,10,1304
14588,43,1449
14589,26,63
14590,11,1599
14591,20,1665
14592,12,379
14593,3,95
14594,30,1987
14595,19,442
14596,31,2212
14597,4,707
14598,9,1114
14599,39,2183
14600,34,69
14601,1,1654
14602,9,898
14603,39,1721
14604,30,1922
14605,19,1268
14606,4,719
14607,20,295
14608,37,2073
14609,14,814
14610,4,819
14611,23,660
14612,21,910
14613,6,115
14614,5,141
14615,36,1794
14616,32,383
14617,9,1607
14618,24,305
14619,0,546
14620,29,1545
14621,46,527
14622,14,545
14623,44,1328
14624,38,1916
14625,5,86
14626,14,1185
14627,30,560
14628,47,180
14629,21,1731
14630,5,1689
14631,46,2202
14632,45,1143
14633,30,1833
14634,33,1490
14635,36,1090
14636,24,1047
14637,43,1382
14638,45,264
14639,5,1195
14640,14,1064
14641,11,99
14642,42,1578
14643,9,35
14644,22,558
14645,49,806
14646,5,795
14647,38,184
14648,22,2043
14649,19,976
14650,35,187
14651,5,815
14652,4,1803
14653,6,2065
14654,36,1052
14655,33,955
14656,22,526
14657,5,1606
14658,24,1487
14659,49,69
14660,22,1572
14661,15,0
14662,16,1610
14663,38,2152
14664,25,1463
14665,42,963
14666,46,1908
14667,33,786
14668,25,2167
14669,16,700
14670,34,93
14671,25,581
14672,8,76
14673,30,1320
14674,15,540
14675,19,83
14676,42,144
14677,28,1827
14678,24,1605
14679,12,1303
14680,2,1088
14681,19,18
14682,1,1006
14683,44,713
14684,4,771
14685,33,2189
14686,45,517
14687,1,982
14688,32,1368
14689,19,1355
14690,47,1596
14691,15,984
14692,20,1950
14693,32,1504
14694,47,972
14695,7,1410
14696,33,1147
14697,20,707
14698,11,593
14699,14,297
14700,12,1446
14701,18,845
14702,29,1065
14703,7,2089
14704,23,1277
14705,5,1319
14706,0,2151
14707,18,698
14708,30,463
14709,3,2202
14710,42,1060
14711,17,1237
14712,43,1610
14713,15,1172
14714,5,1239
14715,25,1092
14716,1,515
14717,18,2085
14718,29,1743
14719,20,211
14720,30,315
14721,39,511
14722,27,486
14723,23,1326
14724,49,1679
14725,14,930
14726,27,1784
14727,31,97
14728,13,1045
14729,11,2154
14730,44,452
14731,3,671
14732,40,225
14733,11,286
14734,34,801
14735,27,629
14736,11,439
14737,30,607
14738,31,1931
14739,40,572
14740,34,2059
14741,7,1610
14742,13,1382
14743,26,2130
14744,29,1304
14745,24,1301
14746,44,1647
14747,19,525
14748,23,233
14749,4,1226
14750,5,432
14751,20,11
14752,28,238
14753,43,1297
14754,24,633
14755,38,234
14756,11,2011
14757,49,599
14758,47,1981
14759,26,637
14760,3,2071
14761,49,238
14762,16,1764
14763,41,581
14764,15,1497
14765,23,1610
14766,10,1888
14767,21,2118
14768,26,1197
14769,32,2092
14770,44,1859
14771,49,374
14772,49,350
14773,39,1586
14774,10,1296
14775,16,618
14776,1,1952
14777,37,1230
14778,35,562
14779,32,944
14780,9,1404
14781,14,1735
14782,12,76
14783,37,853
14784,11,346
14785,30,1885
14786,42,2182
14787,39,945
14788,21,297
14789,13,2092
14790,9,1683
14791,31,254
14792,37,1723
14793,27,687
14794,9,1796
14795,10,445
14796,45,867
14797,44,582
14798,8,265
14799,20,1124
14800,15,1193
14801,16,256
14802,27,471
14803,19,569
14804,7,1737
14805,46,218
14806,38,2036
14807,25,256
14808,25,1122
14809,39,1457
14810,11,1887
14811,11,1605
14812,30,1699
14813,18,1095
14814,32,996
14815,12,1257
14816,21,1321
14817,28,568
14818,32,1680
14819,2,856
14820,44,27
14821,8,1031
14822,16,337
14823,16,182
14824,14,831
14825,20,1262
14826,43,458
14827,36,297
14828,34,493
14829,3,655
14830,33,1270
14831,27,1117
14832,3,1299
14833,4,295
14834,42,1473
14835,25,656
14836,46,691
14837,28,993
14838,38,614
14839,16,314
14840,24,213
14841,43,227
14842,2,1216
14843,24,1006
14844,0,1291
14845,41,1018
14846,32,872
14847,49,214
14848,25,2169
14849,21,643
14850,45,2033
14851,43,1115
14852,29,817
14853,49,1153
14854,20,2221
14855,49,1795
14856,34,213
14857,28,1520
14858,46,801
14859,17,921
14860,20,768
14861,0,160
14862,17,519
14863,45,1253
14864,3,1408
14865,39,385
14866,37,850
14867,25,1956
14868,5,697
14869,46,1502
14870,5,469
14871,29,427
14872,25,1544
14873,23,900
14874,26,1203
14875,7,296
14876,31,1563
14877,46,795
14878,34,2007
14879,28,1162
14880,44,1040
14881,3,352
14882,49,520
14883,33,1209
14884,35,226
14885,31,765
14886,19,1975
14887,0,939
14888,40,306
14889,29,2190
14890,22,1198
14891,12,2211
14892,12,1849
14893,24,1465
14894,29,1196
14895,1,107
14896,1,1272
14897,3,988
14898,40,464
14899,30,1680
14900,27,142
14901,13,1850
14902,15,473
14903,45,1612
14904,39,182
14905,40,19
14906,6,1736
14907,19,1976
14908,17,692
14909,41,865
14910,37,1581
14911,17,1921
14912,22,1489
14913,2,1109
14914,6,324
14915,10,483
14916,48,901
14917,14,1886
14918,20,1830
14919,30,1176
14920,24,1133
14921,2,270
14922,16,1792
14923,13,940
14924,23,864
14925,39,684
14926,37,1537
14927,49,86
14928,36,1200
14929,39,1137
14930,49,1804
14931,48,1643
14932,28,1291
14933,44,1019
14934,45,488
14935,42,1573
14936,12,1014
14937,23,826
14938,13,1446
14939,10,118
14940,2,962
14941,20,1889
14942,35,2112
14943,8,1471
14944,12,766
14945,48,1215
14946,28,1680
14947,42,239
14948,26,1330
14949,35,1449
14950,46,972
14951,49,418
14952,44,597
14953,11,1544
14954,9,1819
14955,5,2069
14956,27,2197
14957,31,590
14958,20,137
14959,24,1772
14960,3,1556
14961,36,1439
14962,21,384
14963,11,651
14964,47,629
14965,36,622
14966,48,1397
14967,17,989
14968,3,1679
14969,34,1339
14970,32,506
14971,46,2
14972,8,582
14973,26,716
14974,25,245
14975,47,117
14976,8,295
14977,42,1529
14978,9,1615
14979,46,2105
14980,11,207
14981,39,102
14982,32,1496
14983,22,349
14984,5,357
14985,4,1225
14986,32,1892
14987,27,1843
14988,41,1733
14989,30,1927
14990,20,369
14991,17,1855
14992,31,2057
14993,3,1506
14994,1,966
14995,18,178
14996,3,1944
14997,33,2197
14998,33,1225
14999,15,1947
15000,43,2138
15001,7,812
15002,8,1291
15003,18,1236
15004,18,840
15005,39,2164
15006,8,1182
15007,18,1292
15008,40,967
15009,17,1038
15010,45,128
15011,47,1594
15012,26,1518
15013,24,467
15014,1,1194
15015,45,720
15016,45,404
15017,11,1566
15018,42,646
15019,22,61
15020,20,1279
15021,40,1906
15022,47,901
15023,25,2079
15024,23,2027
15025,35,379
15026,18,1029
15027,46,494
15028,32,2142
15029,15,374
15030,24,1847
15031,41,1874
15032,16,974
15033,48,858
15034,43,2173
15035,13,380
15036,29,1200
15037,22,1700
15038,23,1677
15039,10,1524
15040,26,384
15041,42,1571
15042,15,79
15043,40,985
15044,19,1092
15045,46,1514
15046,24,426
15047,12,1254
15048,17,2067
15049,2,43
15050,32,500
15051,4,637
15052,48,249
15053,4,2033
15054,35,1956
15055,2,1189
15056,27,340
15057,37,1510
15058,48,1010
15059,37,1402
15060,27,1748
15061,5,470
15062,11,2212
15063,34,1113
15064,28,1484
15065,2,1787
15066,32,135
15067,12,387
15068,3,2093
15069,15,1953
15070,43,1816
15071,36,1882
15072,32,1657
15073,8,930
15074,15,1937
15075,8,1834
15076,28,1149
15077,42,1463
15078,16,460
15079,24,236
15080,45,136
15081,27,43
15082,26,739
15083,43,1748
15084,11,91
15085,3,1869
15086,22,1757
15087,49,1005
15088,28,1423
15089,16,1434
15090,48,587
15091,17,2025
15092,15,2207
15093,12,1162
15094,18,929
15095,48,1982
15096,29,860
15097,6,62
15098,27,1440
15099,4,122
15100,22,1015
15101,20,1011
15102,27,2191
15103,25,875
15104,25,773
15105,36,556
15106,2,1024
15107,13,1795
15108,28,961
15109,2,2149
15110,24,1496
15111,13,1816
15112,7,1260
15113,23,1974
15114,15,172
15115,48,1644
15116,19,0
15117,25,790
15118,48,1738
15119,45,185
15120,38,1411
15121,21,1117
15122,7,2001
15123,40,282
15124,31,1279
15125,38,527
15126,24,1833
15127,27,9
15128,41,784
15129,11,706
15130,22,186
15131,18,1622
15132,14,959
15133,42,1292
15134,15,1061
15135,34,1218
15136,22,354
15137,25,490
15138,33,1215
15139,45,451
15140,1,1433
15141,6,830
15142,27,914
15143,36,148
15144,45,898
15145,22,1360
15146,5,1372
15147,20,2145
15148,33,999
15149,15,478
15150,40,51
15151,42,1010
15152,9,1000
15153,41,382
15154,25,609
15155,48,444
15156,17,1271
15157,9,1839
15158,14,802
15159,9,1101
15160,20,403
15161,29,2038
15162,9,465
15163,3,84
15164,12,180
15165,22,185
15166,49,1924
15167,40,1799
15168,34,933
15169,2,1944
15170,47,13
15171,21,846
15172,0,1555
15173,0,474
15174,48,113
15175,7,1405
15176,20,717
15177,17,1954
15178,20,526
15179,44,11
15180,22,662
15181,12,441
15182,45,104
15183,26,1000
15184,42,2006
15185,4,1104
15186,4,395
15187,18,448
15188,15,2157
15189,39,1589
15190,42,413
15191,39,1071
15192,47,936
15193,45,1881
15194,13,1263
15195,0,2011
15196,3,36
15197,47,1460
15198,43,249
15199,29,1680
15200,49,1533
15201,21,1305
15202,0,1142
15203,22,1163
15204,33,2174
15205,19,2028
15206,39,72
15207,20,1432
15208,30,1560
15209,49,1625
15210,19,40
15211,26,2057
15212,8,1944
15213,45,2175
15214,15,1893
15215,12,1336
15216,25,166
15217,17,757
15218,36,1158
15219,25,83
15220,0,2052
15221,8,1593
15222,35,177
15223,34,734
15224,2,1651
15225,24,866
15226,38,1783
15227,45,1844
15228,31,733
15229,43,43
15230,17,738
15231,38,61
15232,27,1554
15233,27,1464
15234,34,711
15235,14,1931
15236,36,966
15237,10,2032
15238,33,1162
15239,32,1495
15240,25,856
15241,8,1101
15242,49,951
15243,7,904
15244,1,573
15245,14,196
15246,30,648
15247,9,2062
15248,29,1886
15249,13,759
15250,32,574
15251,25,1885
15252,46,1617
15253,43,588
15254,20,1840
15255,22,11
15256,12,264
15257,3,1322
15258,0,1054
15259,7,526
15260,31,1814
15261,41,172
15262,42,1157
15263,0,2002
15264,19,2086
15265,43,1504
15266,47,1476
15267,36,2156
15268,28,255
15269,18,287
15270,7,1956
15271,44,1873
15272,22,951
15273,41,247
15274,35,273
15275,39,664
15276,47,189
15277,43,1905
15278,5,858
15279,16,2065
15280,39,1695
15281,38,1420
15282,22,104
15283,9,1970
15284,30,391
15285,13,741
15286,10,1085
15287,32,2016
