,storeId,content,star,userId
1178,471,"예전에는 좋았지만 요새 가보니 좀 오래된집 느낌이 들고 삼선짬뽕도 해물들의 냄새가 좀 나는 듯 했음.
한마디로 예전만 못한듯 했음.",4,19
1179,471,"유니짜장 맛있고, 찹쌀탕수육은 부먹이라 바삭한거 좋아하시는 분들에겐 비추.
첨 나올태 꿔바로우처럼 나오는데 식초향이 매우강해서 걱정했느나 먹어보면 식초맛이 강하지 않아서 다행. 볶음밥은 짜장이랑 비벼야할정도로 그냥 먹으면 슴슴.
가게도 깔끔하고 만족했음",5,17
1180,471,"찹쌀탕수육이 입맛에 맞아서 인천가면 종종 찾아가요
중짜리가 탕수육 4장 나오고 잘라주십니다!
삼선짬뽕 깔끔 +아주 약간 매콤
유니짜장 가성비 굿",5,13
1181,471,"점심시간에 대기 걸리네요.
삼선짜장, 유니짜장, 게살볶음밥, 찹쌀탕수육 추천으로 먹었는데 나름 맛있네요.
짜장의 소스는 양념과 야채 그리고 고기가 부드럽고 짜지도 않아 맛있으나 면은 다소 불어서 면발의 부드러움은 아쉽게도 기대하기 어렵네요.…",3,32
1182,471,"바로 옆 건물로 옮겼는데 깔끔합니다. 삼선짬뽕은 칼칼해서 오징어찌개 먹는듯한 맛이었고, 류산슬 덮밥은 순한 맛인데 건더기가 푸짐하고 실해서 양이 꽤 많아요. 맛있게 먹었습니다.",5,40
1183,472,고기랑 밑반찬은 맛있으나 서비스정신이 부족하고 뭔가 어수선한 느낌 화장장갔다 뒷처리 안하고 나온듯한 찝찝함 3번 갔는데 첫번째 빼고는 다 그런 느낌 처에 갈땐 사람이 없었음,3,14
1184,472,"목살, 생갈비 먹었는데 목살이 더 맛나네요
끓여먹는 멸젖이 아니라 아쉬웠네요",4,22
1185,472,아주 유명한 삼겹살집이죠 목살도 팔구요 돼지 생갈비도 팝니다 제 생각엔 나름 유명한 집이었는데 지금은 예전만은 못합니다 한 십 년 달렸는데 내일 부족한 것은 친절도가 부족합니다 그리고 맛집이라고 소문이 나서 인지 사람들이 많은데 주로 아저씨들입니다. 그 이야긴 젊은 사람들한테는로 별로인 거 같습니다. 그리고 아저씨들이 많아 너무 시끄럽습니다. 데이트하시는 두 분이 갈 때 참고하십시오. 주차는 골목이 하셔야 합니다. 사실 근처에 공용주차장이 있었는데 없어졌습니다 참고하세요~~^^,3,18
1186,472,고기숙성되어서맛이좋아서요분위 기도좋고특히매장깔끔해서요,5,40
1187,472,고기 정말 잘 구워주셔서 맛있게 먹을수 있습니다. 막장찌개는 기대보단 별로였습니다.,4,41
1188,473,"초밥만드시면 최고의가성비인듯
식사시간있어서 회전도 빠르고",5,14
1189,473,"회전초밥을 무한리필로 먹을 수 있다. 요즘은 그렇게 땡기진 않습니다. 아무래도 초밥 무한리필하면 회는 맛없고, 밥반 많이 줘서 별로라는 인식이 있기 때문일텐데요. 그렇지만 이 집은 그런 생각을 잠시 멈춰보게 합니다.
가장 큰 특징은 높은 퀄리티와 빡빡한 시간 제한이에요. 일단 퀄리티.. 그냥 회전초밥집과 비슷합니다. 연어 괜찮고, 간장새우 등 새우쪽 괜찮고,…",3,11
1190,473,맛있게 잘 먹었습니다!!!! 재방문의사 있어요. 주차할데가 마땅치 않아 그 점은 조금 불편하네용 ㅜㅜ 요청메뉴 바로바로 나와서 시간안에 먹고도 여유있었네요^^,5,36
1191,473,"장점 : 역에서 가까운게 장점, 맛이 상당히 좋은 스시들
단점 : 촉박한 시간제한. 1시간 이내로 먹어야함. 스시 이외의 셀프코너가 없음
맛있게 잘 먹고 갑니다.",4,34
1192,473,"잘먹었네요
즉석에서 계속해 나오는 초밥행열~~
별도 메뉴 주문도 가능해
여러가지 맛볼수있어 좋았습니다",5,43
1193,474,"굳이 평리단길을 찾아가는 이유인 가게.
지인분들께 자신있게 맛집으로 추천할 수 있는 곳.…",5,34
1194,474,"가격은 조금 비싼편 입니다.
맛은 사람마다 케바케지만
같이간 친구들은 모두 좋아했어요!…",4,42
1195,474,"맛있다. 사장님 친절하시고. 아기자기한 이쁜 파스타집.
버섯리조또가 진짜 존맛탱!!!!!",5,6
1196,474,"예전에 지나가다가 냄새에 한번 홀려서 한번보고 인테리어 너무 이뻐서봐뒀었는데요
인기가 많아서 오픈시간대 맞춰서 가야하는거 필수인거같아요. 주문하자마자 하나씩 요리하셔서 시간쫌 걸리는데 그만큼 맛있어요ㅠㅠㅠ 그리규 분위기 세상최고! 식기도 하나하나 다 너무이뻐요.",5,31
1197,474,"🍚맛 : ☝(쭈꾸미리조토 1점)

🍚재방문의사 : ❌…",3,46
1198,475,"차기주흑오리 부평6호점 ,야버즈 아주 맛 있어요",5,32
1199,475,"싸고 맛난 진호식당!
먹고싶은거 가져가면 다 해줘요!",4,33
1200,475,"방에 쥐 뛰어다니데요ㅡㅡㅡㅡㅎ
다신 안 가요ㅡㅡ",1,26
1201,475,"가격 저렴하고 술값도 싸네요
연세드신분 중시입니다",4,27
1202,475,한끼먹기좋은곳#다시가고싶은곳#,5,36
1203,476,"처음 먹어본 평양냉면이라 기준점이 없지만,
맘에 들었습니다. 제법 제 스탈
녹두전도 아주 바싹했고, 평소에 간을 좀 쎄게 드시는 분들은 많이 싱거울지도 모르겠습니다.
그럴 땐 간장이나 열무김치를 꼭 곁들여드시길~",5,13
1204,476,"삼삼하고 맛있습니다 평냉 좋아하는 분들은 다 좋아하실 맛이고, 고명에 소고기랑 돼지고기가 같이 나옵니다. 녹두전은 냉면 다 먹은 다음에 양파랑 고추 얹어서 드세요. 사장님 직원분들도 매우 친절하십니다.",5,8
1205,476,평양냉면 처음 먹어봤어요 이맛이 맞는거죠? 저는 처음 접해서 맛평가를 못하겠네요 나머지 녹두전 수육은 맛있었어요,3,17
1206,476,맛있음!!!! 요즘 평양 투어 중인데 다들 점점 간이 쎄지고 있는듯 한데 여긴 그나마 슴슴함. 별하나 부족은 주차장이 좀 멀고 1시간만 무료임.,5,9
1207,476,"평양냉면 먹으려 다녀왔어요...
육수에서 은은한 육향이 나는것이..맛있었어요
비냉도 맛있답니다",4,33
1208,477,"오래된 레스토랑이긴한데.. 사실 바뀌기전에가 더 좋았던거같아요
종업원은 친절했어요  양이 적었던것도 사실이고, 좀 비싸긴하지만 한번쯤은 가볼만해요",5,32
1209,477,"돈까스모듬세트?는 그냥 그래요.
로제파스타는 해물이 많아요",4,41
1210,477,"비오는 날 저녁 가보았는데
스테이크랑. 피자 를 시켜 먹었어요
저녁 여덟시와아홉시에 라이브가 된다고 하는데 전 그전에 나왔답니다…",4,22
1211,477,부평의 대표적인 레스토랑 각종 이벤트는 물론 공연과 수제맥주도 즐길수 있다 가격대는 있는편,5,19
1212,477,14층에  있어서  전망이  너무 좋고  분위기가  너무 좋아요  제가  10년 넘게 다니는 곳인데  런치타임도  있고  음식도  맛있고  사랑하는 친구들하고  자주  만나는곳이예요  흘러나오는  조용한  음악에  커피 한잔하기도  좋은곳  예쁜  커플들  웃는소리가  아름답게  들리는곳  모든것들이  고급스럽고  아기자기해서  눈을  즐겁게 하는곳  아무튼  너무  좋은곳입니다,4,27
1213,478,트렌디한 인테리어와 시그니처 메뉴가 있는 곳 입니다. 소방망이 리조또를 먹고싶어 재방문했는데 온 보람 있었습니다. 대체로 평타이상하는 메뉴들이 있습니다. 오캄파스타와 소방망이 리조또 시저샐러드를 추천합니다. 스테이크도 보통이상은 합니다.,4,21
1214,478,너무 맛있었습니다. 재방문 의사 당연히 있꼬요,5,21
1215,478,"작은 매장이지만 분위기도 좋고, 음식도 좋아요.  좁은 골목길에 위치해 있고, 다니는 사람도 많아서 차보다는 대중교통이 좋습니다.",4,31
1216,478,데이트하기좋음 음식맛있음 수비드스테이크나 소방망이 리조또는 일찍가거나 예약추천. 화장실가는 길이 꽃길(?)임,5,36
1217,478,"맛 : 별 점수(꽃게파스타 한정 2점)
재방문의사 : O…",3,19
1218,479,곱창은 깔끔하게 잘손질하신듯 하네요.,4,49
1219,479,곱창 먹은후 볶음밥이 맛있어요.^^,4,6
1220,479,특제 땅콩소스에 찍어먹으니 고소하고 맛있어요,4,24
1221,479,ㅎ.ㅎ.ㅎ  곱창녀. 너무너무 죠아. 오늘은 가볍게 두판.  개인적으로 소스가 별로긴 하지만 곱창에 살짝 간이 되어 있어서 걍 먹어도 충분히 맛나당,5,4
1222,479,"곱창에 곱이 많아 고소하니 맛있네요
천엽 서비스도 신선하고좋아요",5,36
1223,480,"사장님이 친절하고 음식이 맛있어요!

비하니 커리는 매콤한 맛..!…",4,2
1224,480,"사진은 버터난과 탄두리치킨(s)으로 총 만이천원! 난이 굉장히 포근포근하고 사이즈가 넉넉해서 여자 혼자 먹기엔 이 두개만 주문해도 엄~청 넉넉하고 좋아요.
양파김치?같은 피클 메뉴를 같이 주시는데 새콤매콤하니 무지 잘 어울립니다.",4,16
1225,480,평범했어요. 카레도 난도 별로였던듯.,3,49
1226,480,"전에 버터치킨이랑 마살라 맛있게 먹어서 주문하고 밥추가했는데 둘 다 토마토 베이스라 남자친구는 힘들어 했어요
남자친구가 느끼하고 당분간은 토마토 베이스 음식 안먹을것 같대요
전 맛있게 잘먹었어요~",5,0
1227,480,사장님 넘 친절하시고 음식 맛도 좋아요. 칠리포테이토 와 빠빠드 굿! 다른 메뉴들도 다 넘 좋습니다!,5,5
1228,481,"인천의 옛날부터 유명한 짬뽕맛집
볶음밥도 꼭 드십쇼 탕수육하고",4,34
1229,481,"부평 문화의거리 내 맛있는 중국 음식점 입니다. 오래된 음식점이고 점심 시간에는 일찍 방문하지 않으면 오래 기다려야 합니다.
홀에 자리가 없어서 룸에서 간짜장을 먹었습니다. 룸 이지만 부담없이 주문하라고 이야기해 주셨네요.
간짜장 맛 있었습니다",4,23
1230,481,"아이들과 부평 오래된 노포 중 한곳인 복화루에 다녀왔습니다. 간짜장 5개, 탕수육 중짜에 동파육 작은거 하나 주문하여 맛있게 먹고 왔습니다. 비싼요리 주문을 약간 강요하시는게 조금 별로긴했는데 맛은 정말 최고입니다. 특히 동파육이 정말 맛있어요. 목란에 비해 뒤지지 않는다 생각됩니다.",5,23
1231,481,"유니짜장 맛있었어요~ 라조육은... 보통맛인데 가격이..좀 있더라구요 대 중 소가 없어서 선택 할 수 없다는게 아쉬웠어요
한달간 다이어트 후에 처음 먹는 자극적인 음식이라 기대치가 커서 그랬는지도 모르지만 저는 그랬습니다.",3,3
1232,481,"유니짜장은 2인분부터 주문가능한데 맛있어요
군만두도 속이 많이 들어가있고 맛있기는 한데
가격대비는 살짝 아쉬워요…",4,11
1233,482,"언제가도 항상 맛있어요
만두는 살짝 돼지냄새가 나서 조금 아쉬웠지만 냉면은 정말 맛집",5,41
1234,482,"냉면 (비빔)

진한 비빔냉면 맛…",3,10
1235,482,"더운날이라 물냉면으로 시켰고 육수가 매우 자극적이라  시고 달고 짜고 짜릿한맛이었어요
무더위에 입맛없을때 생각날거같아요
비냉도 맛있다고하니 재방문할게요",5,21
1236,482,역시 여름에는 냉면! 시원하고 생각보다 양도 많은편이라서 든든하게 식사가 가능함. 특히 면을 제대로 잘 삶아서 퍼지지도 않고 쫄깃하면서도 질기지 않아서 완전 만족!! 사람들이 많이듀 회전이 빨라서 대기거의 없이 먹을 수 있음.,5,29
1237,482,"비빔시키면 물냉육수를 따로준다
비빔곱빼기 시켜서 면을 육수에 덜어 물냉과 비냉맛을 둘다봤다
물냉육수가 특이하고 물냉에도 다대기가 들어가서 맛은비슷한데 나는 물냉이 더맛있었다 물론 비냉도 맛있었지만…",4,47
1238,483,"생면 파스타 맛집이라는데 뇨끼가 있길래 단호박뇨끼랑 마레리조또 시켰어요.
뇨끼를 좋아해서 시켜봤는데 단호박 맛이 강해서 그런가 개인적으로 너무 느끼했어요 ㅠ
뇨끼 때문이 시킨 마레리조또가 생각보다 너무 맛있었어요!
그릇 싹싹 긁어먹었네요.",4,22
1239,483,생면인가봐요? 파스타면이 길어요. 그리고 맛있어서 근처에 갈 일 있으면 재방문 의향있어요.,5,41
1240,483,"생면파스타 최고요!!!!면발이 정말 달라요, 달라!!! 식전빵이랑 발사믹도 최고ㅠ.ㅠ 매일 달라지는 오늘의 파스타로 저렴하게 즐길수 있어요! 리조또는 조금 짭짤했지만, 스페인에서 먹은 추억도 되새기면서 먹었네요!",5,11
1241,483,"저녁에 갔는데 분위기가 괜찮더라구요
연말약속 잡기 좋은 곳인 것 같아요
가격대는 조금 있는 편?…",4,4
1242,483,"디기티 감베리파스타는 언제나 최고예요🙂
빵도 추가할수있어서 너무 좋아요!…",5,39
1243,484,남편이랑 둘이서 간만에 데이트하는 느낌도 내고 무엇보다 맛있어서 좋았어요,5,3
1244,484,항상 지나가면서 뭐 파는 곳인지 궁금했는데 음식점이었습니다!!! 카레랑 파스타 팔아요 명란크림파스타(?)랑 반반카레 먹었어요 맛있습니다!! 반반카레중에 소스 하나가묽지 않고 볶음느낌으로 있는데 색다르고 좋았어요 추천합니다!! 완전 또 갈겁니당,5,33
1245,484,"분위기도 좋고 맛있어요

가격은 비싼데 들어간 재료가 소박하다는 점은 아쉽네요...",4,29
1246,484,맛있고 예쁘고 분위기 깔끔하고 직원분들도 친절해요👍…,5,7
1247,484,애견동반 가능식당이라하여 차로 15분걸려 부모님과 갔더니 담료를 안가지고 왔다며 강아지(포메라니안)를 안고 식사하라는데 황당했어요;; 어머니가 신문지든 머든 혹시 없냐 물으시니 없다 하더라고요. 우리강아지가 의자에 잘 앉아있다 의자하나만 내주면 안되냐 했더니 담료가 없어어 안된다 하더라고요.…,1,34
1248,485,"본점에서는 맥주만 팔기에 이지점은 소주를 팔고 있어 너무 좋았습니다 반반으로 먹었는데 프라이드는 꽤 딴딴한 튀김옷을 입어서 바삭함이 좋았고 닭강정은 양념이 잘 스며들어 맛있게 먹을 수 있었어요.
본점에 비해서는 아주 조금 아쉬웠지만 맛있는 닭 요리에 소주 한잔할 수 있어서 좋은 곳입니다.",3,8
1249,485,"배달과 포장으로만 먹다 가서는 처음 먹었는데 역시 바로나온치킨은 다르더라구요^^
매콤하니 바삭바삭 너무 맛있게 잘먹었습니다~",5,30
1250,485,본점이랑 큰 차이 모르겟네요~ 조금 덜 맵다는 정도? 근데 이건 그날그날의 고추상태에 따라 조금 차이가 잇을수 잇는거니까.. 닭강정도 맛잇고 후라이드도 맛잇는데 제 입맛엔 닭강정~,4,44
1251,485,신포 닭강정 체인이 없는 줄 알았는데 신포 닭강정이 여기도 있을 줄이야. 근데 맛은 본점만 못하네요. 급한대로 근처에서 급히 찾는 다면 모를까 아쉬움은 어쩔 수 없네요.,3,2
1252,485,닭강정 소스가 가끔씩 생각나서 가요. 양도 많고 맛있움.,5,3
1253,487,"고기질이 질기고 식당안 공기도 탁해서 아이들이 들어가기는 안좋을것같다. 또, 상차림에 대해서 돈을 추가적으로 받고, 종업원의 서비스도 안 좋아 다시는 안 갈것같다.",1,19
1254,487,여기 한방갈비탕 맛 괜춘하더군요. 국물도 시원하고 갈비도 질기지 않고‥ 창문을 개방하니 공원 옆이라 숲도 가까이 있어 좋았습니다.,4,27
1255,487,가격이  인산되었으나  여전히  맛있게하는집,4,34
1256,487,서비스가 그닥이다. 소고기 기름도 많고ᆢ,2,33
1257,487,맛있다   점심 메뉴도 있다,4,44
1258,489,"7월3일 월요일 오전11시 방문  대기 없이 바로 입장

황해도식 냉면…",4,33
1259,489,"백령도식 냉면이라 하여 호기심에 방문하였습니다.

점심 시작인 11시에 입장하여 웨이팅은 없었네요.…",4,22
1260,489,"메밀물냉면은 국물에 살얼음이 없었음에도 불구하고 시원했고, 면발이 달았고, 녹두빈대떡은 고소하고 부드러워서 맛있었습니다.",5,46
1261,489,"남편이 막국수 매니아라서 맛있게 하는 집을 찾아다니는데, 부평메밀국수를 으뜸으로 칩니다.
녹두전도 맛있고 수육도 필수로 시켜 먹곤합니다.
몸이 안 좋아 한동안 못찾다가 생각나서 가보니 홀이 넓어지고 조금 위치가 바뀐거빼곤 맛은 여전하답니다
오래도록 먹고 싶으니 날로 번창하세요.",5,20
1262,489,배부르게 잘 먹었어요. 바삭 감자전이 아니여서. 다음엔 수육미니 먹어보려함니당. 많이파세융~,4,5
1263,491,"네이버 에서는 청해김밥 보다 리뷰가 더 많은데 이곳에서는 메가 김밥이라고 치니까 안나온다.
아마 김밥러들 한테는 숨은 맛집이 아닐까 생각해본다.
이곳에 와서 포장하며 기달렸는데....남녀노소란 말이 어울리게 할머니부터 아이들.직장인들 등등 누구나 쉽게 들려서 먹는 곳인듯 하다.기다리는동안…",5,22
1264,491,"부평 대왕김밥, 주안 청해김밥보다 개인적으로 여기 계란말이김밥, 마약김밥이 더 맛있고 생각납니다.
계란김밥은 살짝 짜긴한데 매장에서도 먹어보고 주로 테이크 아웃해서 10번 이상 먹었고 매장은 학생들 좀 오고 조용하니 먹기 좋아요. 김밥맛집 인정합니다!",5,43
1265,491,"부평 양대산맥 김밥중 한곳... 요기 진짜 맛있음...
속계란말이김밥 너무 촉촉하고...마약튀김김밥은 입에들어가면 바삭바삭 처음먹어보는 맛인데 맛있음... 쫄면도 맵찔이에게도 맛있게 먹을 수 있는 식당임 맛있다...",5,6
1266,491,"기분이 좋다.
뜻밖의 노다지를 발견한 기분.
마약튀김김밥 대강추.",3,13
1267,491,김밥이 맛있어요.  떡볶이는 학교앞 딱 그 맛인듯.  달아요 ㅠ. 단거는 내 취향 아님.,4,2
1268,493,"타파스위주로 하는곳인데 가벼운음식부터 식사류까지 다양해요.
까바도 좋네요. 음식맛있었어요",4,15
1269,493,"가보고 싶었던 곳이다. 스페인 음식에 대한 좋은 평들을 들었기에, 기대가 좀 있었다. 이곳의 음식과 분위기는 나쁘지 않다. 그러나 직원의 서비스가 눈살을 찌푸리게 한다. 우리말고 한테이블의 손님만 있는 상황에서 첫 테이블 세팅(사진에 올리겠지만 적어도 컵이나 접시도 가지런하게 놔주지도 않는다. 분식점도 이러지 않을듯)이 인상을 찌푸리게 하며, 음식이 나올때마다 아무말 없이 테이블에 놓고 뒤돌아 간다.(심지어 내 다리에 부딪혀도…",1,38
1270,493,"먹을만 했음

아쉬운점? 감바스는 좋아하는 올리브향 전혀 없었음…",4,35
1271,493,"메뉴가 생각보다 훨씬 다양합니다
빠에야 까수엘라 감바스 또르띠야 버섯 타파스.. 다 맛있어요 여러번 갔는데 갈 때 마다 만족스러운 한 끼! 배가 불러도 타파스 종류가 많아 타파스에 와인 마시러 가기 딱인거같아요 ~!~! 담에 도전",5,17
1272,493,"의외로 작아서 놀랬는데
어느 곳에서 볼 수 없는 께딸만의 맛을
볼 수 있습니다.
1번쯤은 꼭 가보세요. 전 재방문 하러 갈 겁니다.",4,7
1273,495,"한우 쇠고기 숯불구이 전문점.
소고기는 평타 이상으로 질이 좋다. 딱히 싸거나 이런건 없음.
지인이 더덕구이 추천을 해서 먹었는데 그닥 맛있지도 맛없지도 않음.",2,35
1274,495,"부평시장쪽에서는
가장 퀄리티있는 한우집이라고 생각해요.…",5,20
1275,495,"고기는 말할것도 없이 맛 짱이구요
다음으로 추천 드릴 메뉴는 라면입니다.
라면 독특한 맛이예요 꼭 드셔보세요",5,32
1276,495,"참숯짝갈비 부평점. 본점이죠. 초기 오픈할때부터 갔었으니 꽤 오래됐네요. 지금 부흥오거리점까지 오픈했으니깐 많이 번창했어요. 신선하고 좋은 품질의 한우를 매우 합리적인 가격에 먹을 수 있어 좋습니다. 저는 등심, 양념소갈비, 떡만둣국 코스를 좋아합니다ㅎ 이날은 만둣국이 떨어져서 비냉을 먹었지만 비냉 또한 맛있어요. 그리고 더덕구이를 시켜서 같이 구워 먹는것도 좋습니다.…",5,27
1277,495,"한우위주.
돼지는 삼겹살만
한우모듬과 육회.…",4,39
1278,497,"수제버거 아주 좋아요~^^
특히 깔끔한 인테리어가 개인적으로 마음에 들어서 나름 자주 가는 곳~ 맛은 당연 직원들도 친절하고 좋아요.. 재방문 콜~",5,45
1279,497,"수제버거하면 딱 그랩어비. 인천에서 맛과 인테리어, 서비스까지 모두 만족스러운 수제버거집. 갈 때마다 어떤 버거를 먹을 지 고민하게 되는 곳.",5,15
1280,497,외근왔다가 평점보고 방문한 버거집~ 저렴한편은 아니지만 맛은 평균 이상 입니다. 시설은 캐쥬얼 한 분위기 입니다. 재방의사 있습니다.,4,32
1281,497,"11월 리모델링이후 손으로 잡고 먹는방식으로 플레이팅 변경되었는데 맛있는집에서 그냥 특색있는메뉴를 가진 그냥그런 버거집됨. 내부 소스가 안흐르게 적게 넣어서 소스향등이 적어짐. 이전에는 별5개줬었음. 밋밋한번이 리모델링이후 버거. 메뉴는 같은 칠리.
인테리어도 호불호가 갈리긴한텐데 개인적으로는 솔직히 이전보다는 매우 불호가되었음. 그냥 깔끔한 굴다리...",3,32
1282,497,"수제 햄버거의 모든 미덕을 갖춘 곳.

사장님 친절하시고 메뉴는 잘 정리되어 있으며,…",4,33
1283,499,스터디 멤버와 함께한 저녁식사. 규카츠소바와 치즈가츠입니다. 맛나게 잘 먹었습니다. 음악소리가 조금 컸네요.,4,17
1284,499,"규카츠정식+크림카레우동 나오는 세트메뉴 시켰습니다!
규카츠정식은 식감도 좋고 새로운 느낌으로 맛있었는데,  크림카레우동은 싱겁고 카레맛도 잘 안나고 별로였어요..
다음 이 식당에 다시 온다면 규카츠정식만 2개 시켜서 먹을 것 같습니다..!!",4,31
1285,499,음식도 맛있고 좋았지만...화장실 너무 NG..  자물쇠가 있는데 잘 되지도 않고... 세면대에 오바이트가... 자물쇠 그렇게 되어있는거 보면 이집에서만 쓰는 화장실일텐데;;,3,26
1286,499,돈카츠 먹는 것으 좋아해서 근처에 있는 큐카츠 집에 와봤습니다. 규카츠는 정말 맛있었지만 다른 사이드로 나오는 메뉴들은 그냥 먹을 만 한 그런 맛이엇습니다. 다음에 근처에 갈 때 또 들려서 먹을 것 같습니다.,4,31
1287,499,테이블에 있는 화로에서 규가츠를 구워먹는 재미가 있지만 소고기 상태가;;;;;;; 고기 넘 냄새나서 먹기 힘들었음. 혹시 다음에 가면 그냥 돈카츠를 시켜먹는게 나을 듯,2,37
1288,501,"왜 별점이 5점밖에 없죠?100점 드리구싶어요♥♥직원분 다 친절하시구 양도 진짜 배부르고 서비스도 좋아요♥♥남친도 이제껏 가본 부평맛집중 1등이라고 했어요!
콘치즈도 무한리필이고♥♥먹는방법도 친절히 설명해주시고 완전 짱!!
재방문?당연있죠♥♥♥",5,12
1289,501,"너무 맛있어요
친절하고 ㆍㆍ무한리필 콘치즈 너무 맛있는 김치와 어우러진 등갈비 굿!!!",5,24
1290,501,먹는법도 알려주고 친절하고 맛있음,5,47
1291,501,"안매운거랑 매운거랑 선택할 수 있어서 좋았고
먹는방식도 설명해주고 직원도 친절했어요
급하게 먹느라 사진 찍기 실패ㅠ",5,5
1292,501,"술을 먹지못하는 사람인데 오로지 김치찜 등갈비 먹을 맘뿐이었는데 이곳은 술과 함께 라야하는 집이었나봐요
나중에 볶음밥은 좀많이 짰어요",5,3
1293,503,"친구 생일이라 서가앤쿡 갈까 왓더포크 갈까 고민하다가
왓더포크에 한번도 가본 적이 없어서 이번 기회에 도전해봤어요!
저희는 로제빠네파스타와 매운 닭갈비피자…",3,5
1294,503,"노래 선곡이 좋아요
테이블과 분위기, 조명이 좋았습니다
비프스테이크 시켰는데 저와 여자친구에게는 맛있었습니다…",5,17
1295,503,"세트 메뉴 시켜서 먹었는데, 이 정도 가격에 맛이면 매우 만족스럽습니다! 직원 분들도 다 친절하시고 가게 밖에 평가(?)라고 해야하나 적으면 음료 한 잔 무료라고 하네요. 암튼 가격이 진짜 메리트인 거 같아요! 저희 동네가 아니라 아쉬워요 ㅠㅠ 넘 멀어 ㅠㅠ",4,46
1296,503,"파스타나 먹고 싶다면 추천
개인적으로 봉골레를 추천
빠네나 까르보나라도 맛있지만…",4,3
1297,503,양은 진짜 많은데... 맛은 없어요... 양이 많아서 먹는 동안 파스타 다 뿔어요.... 교복입던 학생 때 갔을 법한... 그런 음식점이에요,2,13
1298,505,"부평에서 스키야키하면 이곳 모모네이층집!
2인 + 우동/당면사리 3만7천원입니다.
개인적으론 역시 우동사리가 맛있었습니다.…",5,43
1299,505,"일단음식이 맛있고 직원분께서엄청친절하십니다
6시딱넘어서 가니깐 자리가좀있었는데 10분안에 웨이팅까지 생기더라고요
따뜻하게잘먹었습니다…",5,31
1300,505,"브레이크타임생각못하고 5시25분방문!
운좋게 오분기다리고 들어갔어요
집앞이라 항상 가봐야지 생각만했었는데,,…",5,33
1301,505,맛있어요~ 직원분들도 친절하세요. 짠음식 좋아해서 더 맛있어요. ㅋ,5,25
1302,505,스키야키 맛집입니다 가게가 작은데 맛집이라 주말이나 저녁시간에는 줄을 서야합니다,3,39
1303,507,"뜨끈~한 국물이 먹고싶어 검색해서 찾아간곳🙂
.
야채,닭,소고기칼국수가 있는데 나는무조건 소🐮국물은 다 같고 고명을 올려주는 식이었어요.…",5,9
1304,507,"명동칼국수는 소/닭/야채 이렇게 3가지 옵션이 있고, 이번에는 닭 칼국수를 먹었습니다. 가격은 8,000원으로 양은 적당했고 맛은 무난 했습니다.
김치를 인당 1개씩 접시에 담아 주셨는데, 김치의 배추 자체는 맛있었는데 양념은 좀 아쉬웠습니다.",3,17
1305,507,"닭칼국수는' 먹을만한데
바지락칼국수는 9처넌치고 넘나 뭐가없음
냉면은 진짜 더더 맛없.........…",3,17
1306,507,정확하게 언제 오픈 했는지는 모르겠지만 30여년도 더  된듯한 식당. 처음 먹었을 당시의 기억속의 그 맛과 오늘 그 맛의  차이는 크지 않은 느낌.  유명한 명동교자와는 맛 자체가 다르지만 부평 명동칼국수는 나름의 국물 컨셉이 있는 집.,4,12
1307,507,다른메뉴는 안먹어봐서 모르겠고 칼국수가 끝내줘요~ 기본부터 바지락까지 굳굳!! 만두는 크기도크고 속도 꽉차있어 든든한데 맛은 평범한맛이에요~,5,34
1308,509,"맛집.

정말 맛있는 인생 만두집입니다.…",5,38
1309,509,막 쪄서 나온 만두가 얼마나 맛있는지 알고싶다면 여기 가시면 돼요 진짜 맛있음!!! 퇴근 시간이나 주말 식사 간식시간 즈음에 사람 엄청 많아요 ㅋㅋㅋㅋㅋ 주위에 사신다면 함 드셔보세요!,5,44
1310,509,"맛있긴 한데, 가격이 너무 올라서 가성비 맛집은 옛말이 됐음.
전에는 종류별로 주문했는데 이젠 골라야 함.
굳이 저 가격에 줄까지 서며, 장시간 시간 투자해서 거기까기 갈 필요가 있나 싶어 졌음. 전에는 매주 들렀으나 지금은 한달에 한번쯤 가고 있음",3,22
1311,509,"5년전 처음 이사와서 사람이 꽤 있길래 먹어보았는데.. 그닥 맛이..  사람이 왜 많은지 잘.. 모르겠음ㅡㅡ;;
지극히 주관적인가봅니다. 얇은피를 좋아하는 사람들은 비추.",2,11
1312,509,항상 줄서야 하는 맛집. 코로너로 2년 이상 안 들렀네요.  미리 전화 주문이 좋고. 찐빵은 주문에 비해 생산이 떨려 품귀 일때가 많음.,5,31
1313,511,"메뉴도 다양하고, 밑반찬도 많은데, 맛있어요. 특히, 생선구이가 맛있고, 혼밥하기에도 좋습니다.",5,2
1314,511,"가격 맛 반찬구성까지 아주 만족스럽습니다.
다만 좀 아쉬운건 주차공간이 없고 배달시 홀에서 먹는것보다 반찬이 더 추가되긴하나 가격이 많이 비싸집니다.
하지만 귀찮아도 직접 방문해 포장해먹는걸 추천할정도로 만족스럽네요.",5,1
1315,511,찌개도 공짜로 주고 매우 싸고 친절하세요! 항상 양도 많고 단골도 많은데 별점이 왜 이런지ㅜㅜ 정말 맛있고 좋습니다. 꼭 한 번 와보세요!,5,45
